published,title,summary,link,source
2025-01-27 08:00:00,Procter & Gamble operations unhindered by Blue Yonder disruption - Supply Chain Dive,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxOU0doMWNTX1FYTVRNMUx1c0dja3VURWRZdlJwcGcyVzd5dmNWLUo1Vk5WX241THBfdkVwN05La1BzSjhHOTdsTXdqZk1ndWFjZ3hwV0ljQS1vTHV5MURNWmdMVHlacFhXZHBCUWs3S3dYVWtLcHZaWjBmSWFoZEllcE5lZFBHUFZyY25memFyNGtTeThVdnVvMQ?oc=5"" target=""_blank"">Procter & Gamble operations unhindered by Blue Yonder disruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Supply Chain Dive</font>",https://news.google.com/rss/articles/CBMimAFBVV95cUxOU0doMWNTX1FYTVRNMUx1c0dja3VURWRZdlJwcGcyVzd5dmNWLUo1Vk5WX241THBfdkVwN05La1BzSjhHOTdsTXdqZk1ndWFjZ3hwV0ljQS1vTHV5MURNWmdMVHlacFhXZHBCUWs3S3dYVWtLcHZaWjBmSWFoZEllcE5lZFBHUFZyY25memFyNGtTeThVdnVvMQ?oc=5,Supply Chain Dive
2025-03-03 08:00:00,How businesses and consumers can protect themselves against digital supply chain disruptions - The Conversation,"<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxPSHpFRlI4czZlbTl1VUc3dzl6WmgwdXkyM2FXelBRWERza1Z6ZFB2c2lScnVMX3o0cGp3WnR5VkNKNXBjeklqRHIyQ0Vid2RGRGRWS3JzbWphQmFrY0oxWkpJMkNOc1VpODlBNk1UVWc0cWgtUFpHeDVXOEtRMHg0NV95QUszQjlUV3RFTjZKNld6ajVkOFhsc2lmZnJrR1JpVFFRNi02SlB3VHk4OFlSS01pR1NaSHVMcVQ1M0N0Vlc4aEpteHc?oc=5"" target=""_blank"">How businesses and consumers can protect themselves against digital supply chain disruptions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Conversation</font>",https://news.google.com/rss/articles/CBMixgFBVV95cUxPSHpFRlI4czZlbTl1VUc3dzl6WmgwdXkyM2FXelBRWERza1Z6ZFB2c2lScnVMX3o0cGp3WnR5VkNKNXBjeklqRHIyQ0Vid2RGRGRWS3JzbWphQmFrY0oxWkpJMkNOc1VpODlBNk1UVWc0cWgtUFpHeDVXOEtRMHg0NV95QUszQjlUV3RFTjZKNld6ajVkOFhsc2lmZnJrR1JpVFFRNi02SlB3VHk4OFlSS01pR1NaSHVMcVQ1M0N0Vlc4aEpteHc?oc=5,The Conversation
2025-01-30 08:57:36,Top 5 supply chain risks in 2025 - Delivered - Global - DHL,"<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxNNzVsczBOLUZENEpDYzVyY0ZzTEhiTW5GQmgxVzhBZlBUVlZ1ZGRhaVFyVXNQRWJyekJvQmNSWUtGZGVzQ3FSQng0ZU84Y3ZfelJxZk80cDc2dUdrVXZvTkZ6aE5jeFpGMmZhNWo4eHpXTHUxbUIwVVR6S2QzVm1aazFMUmVqcjVobmpuY0I5U3ZoaU5S?oc=5"" target=""_blank"">Top 5 supply chain risks in 2025 - Delivered - Global</a>&nbsp;&nbsp;<font color=""#6f6f6f"">DHL</font>",https://news.google.com/rss/articles/CBMilAFBVV95cUxNNzVsczBOLUZENEpDYzVyY0ZzTEhiTW5GQmgxVzhBZlBUVlZ1ZGRhaVFyVXNQRWJyekJvQmNSWUtGZGVzQ3FSQng0ZU84Y3ZfelJxZk80cDc2dUdrVXZvTkZ6aE5jeFpGMmZhNWo4eHpXTHUxbUIwVVR6S2QzVm1aazFMUmVqcjVobmpuY0I5U3ZoaU5S?oc=5,DHL
2025-07-24 23:50:20,Tariff-Driven Disruption in Consumer Goods and Auto Sectors: Strategic Supply Chain Reconfiguration and Cost-Pass-Through Dynamics - AInvest,"<a href=""https://news.google.com/rss/articles/CBMi3gFBVV95cUxNVThnWWhlLUdvRVRidUFfSmE4azktRWU1aU1NbUt5T0xZVk1yRU1kX3B3Ym03bnNkTjF5SDgzVjZmdjVsTmdnUzVSUE1rY1V4dmpMQXdJQ2Z3ekNjWDV1RXVOejl0UG5ITjBXYTNuOXptU2FCcUFaN2pqa1p6dU1wcnZrb3B2a2NRN2lWdVN5Z0JfOXZ0M0Zld3NwTFV6cjFmSmdFSXk1dlY5X1YzS2M5TFR0b2E3YVR0UFBqSExxNkhxVFI2c3hBQmdKbkR3T0Z2aWU4Y0JrdlBtZ1o2SEE?oc=5"" target=""_blank"">Tariff-Driven Disruption in Consumer Goods and Auto Sectors: Strategic Supply Chain Reconfiguration and Cost-Pass-Through Dynamics</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AInvest</font>",https://news.google.com/rss/articles/CBMi3gFBVV95cUxNVThnWWhlLUdvRVRidUFfSmE4azktRWU1aU1NbUt5T0xZVk1yRU1kX3B3Ym03bnNkTjF5SDgzVjZmdjVsTmdnUzVSUE1rY1V4dmpMQXdJQ2Z3ekNjWDV1RXVOejl0UG5ITjBXYTNuOXptU2FCcUFaN2pqa1p6dU1wcnZrb3B2a2NRN2lWdVN5Z0JfOXZ0M0Zld3NwTFV6cjFmSmdFSXk1dlY5X1YzS2M5TFR0b2E3YVR0UFBqSExxNkhxVFI2c3hBQmdKbkR3T0Z2aWU4Y0JrdlBtZ1o2SEE?oc=5,AInvest
2025-03-17 07:00:00,Businesses Dealing with Escalating Supply Chain Disruptions - Procurement Magazine,"<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxNOU9FazFETF9pTmNXbEFCcDV5R3RNRDFzRUE4NXlXNDBtNUtqMFFhbEhkUm1qMDFlOFJ3ZlNBTC01MzVFQnNYVjJBUWxVQnBCLWlhZkpTeC1UREVJY2loX1YzcTljbjFkYVV5eHdobkRLYllXZUdCUUJXR1IwcWE3anNMUHk4US1zM1pxVXR5NXRKZXNEWnZHTEljVWVsRlhUZ3lIMkw5MDM?oc=5"" target=""_blank"">Businesses Dealing with Escalating Supply Chain Disruptions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Procurement Magazine</font>",https://news.google.com/rss/articles/CBMiqAFBVV95cUxNOU9FazFETF9pTmNXbEFCcDV5R3RNRDFzRUE4NXlXNDBtNUtqMFFhbEhkUm1qMDFlOFJ3ZlNBTC01MzVFQnNYVjJBUWxVQnBCLWlhZkpTeC1UREVJY2loX1YzcTljbjFkYVV5eHdobkRLYllXZUdCUUJXR1IwcWE3anNMUHk4US1zM1pxVXR5NXRKZXNEWnZHTEljVWVsRlhUZ3lIMkw5MDM?oc=5,Procurement Magazine
2024-11-18 12:20:02,Develop Supply Chain Agility to Thrive Amid Disruption - Gartner,"<a href=""https://news.google.com/rss/articles/CBMidkFVX3lxTE90MUxIbTZLNnppVUpfU0J1VmpRQVBsVGJkcVpJay1VOW95aU5yNkJJU0J1a3BGTkRWQXBMQVlSZTVFTG9pV0d6M3Q0ZnVlZTItcEtrRGN2NzZPYWtReGtVVTdEdkdfOHZMcmNReXFxQ2FYQV9PQXc?oc=5"" target=""_blank"">Develop Supply Chain Agility to Thrive Amid Disruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Gartner</font>",https://news.google.com/rss/articles/CBMidkFVX3lxTE90MUxIbTZLNnppVUpfU0J1VmpRQVBsVGJkcVpJay1VOW95aU5yNkJJU0J1a3BGTkRWQXBMQVlSZTVFTG9pV0d6M3Q0ZnVlZTItcEtrRGN2NzZPYWtReGtVVTdEdkdfOHZMcmNReXFxQ2FYQV9PQXc?oc=5,Gartner
2024-12-07 08:00:00,"Another Day, Another Disruption: How AI Can Help - Supply & Demand Chain Executive","<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxPVE0wNmQ1cFR6VWhkdEhGT3ZZcUFwVzZ3OGdHdlZka3B5SDFHeXNUbkxoV1FtZ0k3aW53RFF1b3Jtb3FDbWM5RXdTX0N3VEtLOTZtcTVtZ0QwaFU4SzBzSnVOSWVxcXdZUXI0dGl4WTcwalhPZ0VXNjRrdksxNDYwWnppd29lVi1SNDhMbTRnZkJMSXQ1LUc2U1I2d08tZ1dYbEx2ZG92VTRCVjlkaFNfMm03YUVoTUF3WkxVU3BOaE16Zw?oc=5"" target=""_blank"">Another Day, Another Disruption: How AI Can Help</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Supply & Demand Chain Executive</font>",https://news.google.com/rss/articles/CBMiwgFBVV95cUxPVE0wNmQ1cFR6VWhkdEhGT3ZZcUFwVzZ3OGdHdlZka3B5SDFHeXNUbkxoV1FtZ0k3aW53RFF1b3Jtb3FDbWM5RXdTX0N3VEtLOTZtcTVtZ0QwaFU4SzBzSnVOSWVxcXdZUXI0dGl4WTcwalhPZ0VXNjRrdksxNDYwWnppd29lVi1SNDhMbTRnZkJMSXQ1LUc2U1I2d08tZ1dYbEx2ZG92VTRCVjlkaFNfMm03YUVoTUF3WkxVU3BOaE16Zw?oc=5,Supply & Demand Chain Executive
2024-10-30 00:23:54,Role of supply chain disruptions and digitalization on renewable energy innovation: Evidence from G7 nations - ScienceDirect.com,"<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTFBzbjdGLXl3d1BiekNRQ3RKbkVFSWpkMm9CNGZFRVN5aWpIelZqeGhqWWNLWXhzTFJaZjg2M3hNTHloT0ZXNEZhYl9NYTZOWXliQloxMzV6YXpKT3JnM09NZFlqT2pxVEY2ZWFhQmNvWXhoemtDeWdKT19lWQ?oc=5"" target=""_blank"">Role of supply chain disruptions and digitalization on renewable energy innovation: Evidence from G7 nations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ScienceDirect.com</font>",https://news.google.com/rss/articles/CBMie0FVX3lxTFBzbjdGLXl3d1BiekNRQ3RKbkVFSWpkMm9CNGZFRVN5aWpIelZqeGhqWWNLWXhzTFJaZjg2M3hNTHloT0ZXNEZhYl9NYTZOWXliQloxMzV6YXpKT3JnM09NZFlqT2pxVEY2ZWFhQmNvWXhoemtDeWdKT19lWQ?oc=5,ScienceDirect.com
2024-09-23 07:00:00,India attends first in-person IPEF Supply Chain Council and Crisis Response Network meeting at Washington DC - PIB,"<a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTFB4LUdtQy05NGQ2MVdEeUpjckpYRmQ3Rjl3UXhnVnVZaXc2aFlfeDhLM1lUMlQ1SnlLeDRIYko5VDJmTDBXSTJyb0V3M2RHLWVZNGFBVmZ6QW1CaUtLd3o0NC1hOVJiZHlT?oc=5"" target=""_blank"">India attends first in-person IPEF Supply Chain Council and Crisis Response Network meeting at Washington DC</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PIB</font>",https://news.google.com/rss/articles/CBMiaEFVX3lxTFB4LUdtQy05NGQ2MVdEeUpjckpYRmQ3Rjl3UXhnVnVZaXc2aFlfeDhLM1lUMlQ1SnlLeDRIYko5VDJmTDBXSTJyb0V3M2RHLWVZNGFBVmZ6QW1CaUtLd3o0NC1hOVJiZHlT?oc=5,PIB
2024-11-18 08:00:00,Why Global Orange Shortage is Forcing Industry to Innovate - Supply Chain Digital Magazine,"<a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxNS1pFVkpxaW9TeVlCN2plcy03YnBZWTctcks2OFF6R0poZUZ4TnhqM1J3TWdKS2llM1BZa1pfUm5MLXBYS25BNUxKZFdNWFFlc0tDRWJhVjJ4VUNxRElnd1JOX1J6eWpaT2N1WU5SLWxYbHJ3YUZaWDFGX2NpNUhON2pQa2xMSlQ1R18xWVBtV1IxeWV2ck0yTDVKT2pLZlBI?oc=5"" target=""_blank"">Why Global Orange Shortage is Forcing Industry to Innovate</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Supply Chain Digital Magazine</font>",https://news.google.com/rss/articles/CBMioAFBVV95cUxNS1pFVkpxaW9TeVlCN2plcy03YnBZWTctcks2OFF6R0poZUZ4TnhqM1J3TWdKS2llM1BZa1pfUm5MLXBYS25BNUxKZFdNWFFlc0tDRWJhVjJ4VUNxRElnd1JOX1J6eWpaT2N1WU5SLWxYbHJ3YUZaWDFGX2NpNUhON2pQa2xMSlQ1R18xWVBtV1IxeWV2ck0yTDVKT2pLZlBI?oc=5,Supply Chain Digital Magazine
2024-09-12 07:00:00,UK Businesses Coping With Rise In Supply Chain Disruptions - Procurement Magazine,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxQTmNjeWNDZEJqbkx2bXk3bnRDempYM0J2Y3ZEVHBOZm5GZEdTM1JQZkpEcW1DMTk0X3lzWXcxS3lxakhDVzVUUjlVR3NQVnd3a2FOVjFnUzh3UjlGa0hhSkcybjB4d2ZhcnJHYXUtUDdocVVoSDcxYW1NcjVLMTk5Y2tHX19FN3NxQjl2Y3RPVmlzZVZqYUFTT1l1VkZHMDRZaUNvZDVUV0w5WHItSndr?oc=5"" target=""_blank"">UK Businesses Coping With Rise In Supply Chain Disruptions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Procurement Magazine</font>",https://news.google.com/rss/articles/CBMirwFBVV95cUxQTmNjeWNDZEJqbkx2bXk3bnRDempYM0J2Y3ZEVHBOZm5GZEdTM1JQZkpEcW1DMTk0X3lzWXcxS3lxakhDVzVUUjlVR3NQVnd3a2FOVjFnUzh3UjlGa0hhSkcybjB4d2ZhcnJHYXUtUDdocVVoSDcxYW1NcjVLMTk5Y2tHX19FN3NxQjl2Y3RPVmlzZVZqYUFTT1l1VkZHMDRZaUNvZDVUV0w5WHItSndr?oc=5,Procurement Magazine
2025-01-30 08:00:00,Morrisons struggles with supply chain disruption following Blue Yonder cyberattack - Tech Monitor,"<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxObHU4UXFSZGduRlZxN3g5QTFTUVFhd2JLZWk1NGFzRkVncGUydVRacDMtRUhDLUFGMGFXVTYwcGdIOHVVUFg3OWFNbVlhVGF4Y0duQW5ORmRJWUFscVE5TXVYclZtbkR2QWdUOWJZTUt3RG9CNHlKdEpSdzhBallyR1RjaUtYb1hCZ0ROaG9sSHJId0ViVEdWZDgzdmNHaHgtNWNteU41a25xS3U5RG9iX1dfczUycThOS2Yw?oc=5"" target=""_blank"">Morrisons struggles with supply chain disruption following Blue Yonder cyberattack</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Tech Monitor</font>",https://news.google.com/rss/articles/CBMiuwFBVV95cUxObHU4UXFSZGduRlZxN3g5QTFTUVFhd2JLZWk1NGFzRkVncGUydVRacDMtRUhDLUFGMGFXVTYwcGdIOHVVUFg3OWFNbVlhVGF4Y0duQW5ORmRJWUFscVE5TXVYclZtbkR2QWdUOWJZTUt3RG9CNHlKdEpSdzhBallyR1RjaUtYb1hCZ0ROaG9sSHJId0ViVEdWZDgzdmNHaHgtNWNteU41a25xS3U5RG9iX1dfczUycThOS2Yw?oc=5,Tech Monitor
2024-11-26 08:00:00,"The intuitive, AI-powered supply chain - IBM","<a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxOMFhZOGliNWpmdjdPY2Q3M2d6VF9xckFnY2RLQnFUZDFhSjFKTmhrV1VtaWpJbS1aTmoyS1hhMjJIdVBWYkp5TnFuWFMtRzJ4Q2g2RHp0TTN3dEZ1bjlFRlA2TjFRczhveXBCckNTdno1ekNVaEM1RUdyU0JoeHJyMmZEX0d1LVhhZHY4WExkeXp3dG5pM0dr?oc=5"" target=""_blank"">The intuitive, AI-powered supply chain</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IBM</font>",https://news.google.com/rss/articles/CBMilwFBVV95cUxOMFhZOGliNWpmdjdPY2Q3M2d6VF9xckFnY2RLQnFUZDFhSjFKTmhrV1VtaWpJbS1aTmoyS1hhMjJIdVBWYkp5TnFuWFMtRzJ4Q2g2RHp0TTN3dEZ1bjlFRlA2TjFRczhveXBCckNTdno1ekNVaEM1RUdyU0JoeHJyMmZEX0d1LVhhZHY4WExkeXp3dG5pM0dr?oc=5,IBM
2025-04-07 07:00:00,"Tariffs and inflation for the US, disruption for Indian supply chains - Down To Earth","<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxPcXp4cjVjV0VKdlk5b1ZlaHJEY1k2QXJZRlVQYmx1VnZ4ZUZSeW9Eajc1YnBjMy1UUlFYb1RaaUMzVkxkTGxMX0RYWUpJN0tIMk01NFU0cktjZkdhWU9WY2pQQUh4MDdxeG9lSmJzM2p6TmlHbVJOSmhjTEFVSEduQVRTMGhZVUdfX2Jqem85QS1hY1g5SkNBc2thVjdCTmZlME5FSkRfODN4OGPSAbgBQVVfeXFMTVZaX21qRkJSbmVHYnRpanpuQjhjZVRhTVBlcHZBWWhNRjZ5QTBJSmpUM2U5OWdsWkVHNXNJal9YbG5LdGRwc05TQVZMUEpTSmh5N2VJMkQzRU1ETU5ObjZpMXdDbU5lTXpNTS1wWTEya2ZQQ3F5d1dsT0VkSkNQNnVUVkJYLWRldGpDRndLWDhaTGh5T3N0dFU0QkxGbHlIY0ozU0ctWkRFTHowRHgxZWVIWi1iZDNHSA?oc=5"" target=""_blank"">Tariffs and inflation for the US, disruption for Indian supply chains</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Down To Earth</font>",https://news.google.com/rss/articles/CBMiqwFBVV95cUxPcXp4cjVjV0VKdlk5b1ZlaHJEY1k2QXJZRlVQYmx1VnZ4ZUZSeW9Eajc1YnBjMy1UUlFYb1RaaUMzVkxkTGxMX0RYWUpJN0tIMk01NFU0cktjZkdhWU9WY2pQQUh4MDdxeG9lSmJzM2p6TmlHbVJOSmhjTEFVSEduQVRTMGhZVUdfX2Jqem85QS1hY1g5SkNBc2thVjdCTmZlME5FSkRfODN4OGPSAbgBQVVfeXFMTVZaX21qRkJSbmVHYnRpanpuQjhjZVRhTVBlcHZBWWhNRjZ5QTBJSmpUM2U5OWdsWkVHNXNJal9YbG5LdGRwc05TQVZMUEpTSmh5N2VJMkQzRU1ETU5ObjZpMXdDbU5lTXpNTS1wWTEya2ZQQ3F5d1dsT0VkSkNQNnVUVkJYLWRldGpDRndLWDhaTGh5T3N0dFU0QkxGbHlIY0ozU0ctWkRFTHowRHgxZWVIWi1iZDNHSA?oc=5,Down To Earth
2024-11-15 08:00:00,Climate Challenges: Enhancing supply chain resilience to weather events - The Business Continuity Institute (BCI),"<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxONl96Y2x3SHpNeXhuWTJMcDRpS1o3OGRMQzFneWZidHBIUzhCZ25QQkp4SzFtUURqNEF1RmNaS1B5N3VYZTFUOUVhbGZTTlRfZjdRaVRfelN2VXN2d050VS1zb0dSRjNxNVBWdWF4S2V6NnlHYnZtM1A5ZWhYdmNuTFF4Nlh3d3J3cThGSUJvNUIyMXBFNG13RWx4S1hTNmM1YWlwbUdB?oc=5"" target=""_blank"">Climate Challenges: Enhancing supply chain resilience to weather events</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Business Continuity Institute (BCI)</font>",https://news.google.com/rss/articles/CBMipgFBVV95cUxONl96Y2x3SHpNeXhuWTJMcDRpS1o3OGRMQzFneWZidHBIUzhCZ25QQkp4SzFtUURqNEF1RmNaS1B5N3VYZTFUOUVhbGZTTlRfZjdRaVRfelN2VXN2d050VS1zb0dSRjNxNVBWdWF4S2V6NnlHYnZtM1A5ZWhYdmNuTFF4Nlh3d3J3cThGSUJvNUIyMXBFNG13RWx4S1hTNmM1YWlwbUdB?oc=5,The Business Continuity Institute (BCI)
2025-03-11 07:00:00,AI Predictions On 2025 Supply Shortages And Industry Impact - Forbes,"<a href=""https://news.google.com/rss/articles/CBMisAFBVV95cUxNOENpSEI0MGNucEVheXBnQkZqREo4V1k1Y1QyckRpRUtETFNqMy0tQUJnTmd5TzRQamFGMW40R3AwNE9XckJ3bThwWjVwUnlwSG80dUt3Y2g3TWR0dXRheE5ERmczQnNTd1hpVjBEYlRjWi1aU09OTFRUX0VucTl2YVgxVWpJZkxkaWdrTURUbV9wMEhkWkE1SHVYX25paEJ5V2wyODdyT1RSeWQ4dkpybg?oc=5"" target=""_blank"">AI Predictions On 2025 Supply Shortages And Industry Impact</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font>",https://news.google.com/rss/articles/CBMisAFBVV95cUxNOENpSEI0MGNucEVheXBnQkZqREo4V1k1Y1QyckRpRUtETFNqMy0tQUJnTmd5TzRQamFGMW40R3AwNE9XckJ3bThwWjVwUnlwSG80dUt3Y2g3TWR0dXRheE5ERmczQnNTd1hpVjBEYlRjWi1aU09OTFRUX0VucTl2YVgxVWpJZkxkaWdrTURUbV9wMEhkWkE1SHVYX25paEJ5V2wyODdyT1RSeWQ4dkpybg?oc=5,Forbes
2025-05-16 07:00:00,Boomi and Cognizant tackle supply chain chaos with AI-powered coordination - SiliconANGLE,"<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxNS3FQSk1CN0pndkZ0TGhjUUdQRE1RUW11UF9BSXpTa2RhRVlRako5TXJsOHNpWFg1WnQtZndzSFpWb1lYTjc5SnBFMGhDb0JWeHBvUXdVSE5RNzYyU2dob1d3d1VYM0czYUE3b0RFVDNNM21nMHExV2otYTRBR1BnTUVKMVF4MWdqajk1VjdDVQ?oc=5"" target=""_blank"">Boomi and Cognizant tackle supply chain chaos with AI-powered coordination</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SiliconANGLE</font>",https://news.google.com/rss/articles/CBMijwFBVV95cUxNS3FQSk1CN0pndkZ0TGhjUUdQRE1RUW11UF9BSXpTa2RhRVlRako5TXJsOHNpWFg1WnQtZndzSFpWb1lYTjc5SnBFMGhDb0JWeHBvUXdVSE5RNzYyU2dob1d3d1VYM0czYUE3b0RFVDNNM21nMHExV2otYTRBR1BnTUVKMVF4MWdqajk1VjdDVQ?oc=5,SiliconANGLE
2025-04-08 07:00:00,Scaling supply chain resilience: Agentic AI for autonomous operations - IBM,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxPck5NNlNiRDJlSmFlNWFSQzR0U2Nfc0JwdFJYZ1ZMT3FsQXFSYkpuR3RYMk1STzlEYW5RLWJyRHNXa1V1NzZ5RGtKMXByeTBsSDlqaEJfOEhWQWtxYjdlSkptMWlIbGluVW9MZ3dvRW82Q1Q2Ym1za05BbTlHQUFDUmhXTnZqMkVsUzY2QUZWZVQ1WnplaktlNFJkejVpU3ZiaE9rNllDTXplRi10ZkJN?oc=5"" target=""_blank"">Scaling supply chain resilience: Agentic AI for autonomous operations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IBM</font>",https://news.google.com/rss/articles/CBMirwFBVV95cUxPck5NNlNiRDJlSmFlNWFSQzR0U2Nfc0JwdFJYZ1ZMT3FsQXFSYkpuR3RYMk1STzlEYW5RLWJyRHNXa1V1NzZ5RGtKMXByeTBsSDlqaEJfOEhWQWtxYjdlSkptMWlIbGluVW9MZ3dvRW82Q1Q2Ym1za05BbTlHQUFDUmhXTnZqMkVsUzY2QUZWZVQ1WnplaktlNFJkejVpU3ZiaE9rNllDTXplRi10ZkJN?oc=5,IBM
2024-12-15 08:00:00,Dynamic delay-based game approach in car and petrol supply chains under government intervention - ScienceDirect.com,"<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTE1MNUdJVGx5TW03TDk2U0R3enY0b3hCNEQ0T0sxd09UR3VtLWt5ejlqTlV3Z0F3OFAtZ1QtaUR0LWtlN1ZKbUl1MnExcUo5X2FlcFF4UFUxUlN6QmNzUnVQVWRlN1VkT1lRZDZkTF9vM0hBVkVXbHJMVWJGYw?oc=5"" target=""_blank"">Dynamic delay-based game approach in car and petrol supply chains under government intervention</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ScienceDirect.com</font>",https://news.google.com/rss/articles/CBMie0FVX3lxTE1MNUdJVGx5TW03TDk2U0R3enY0b3hCNEQ0T0sxd09UR3VtLWt5ejlqTlV3Z0F3OFAtZ1QtaUR0LWtlN1ZKbUl1MnExcUo5X2FlcFF4UFUxUlN6QmNzUnVQVWRlN1VkT1lRZDZkTF9vM0hBVkVXbHJMVWJGYw?oc=5,ScienceDirect.com
2025-06-13 07:00:00,Watch: Supply Chain Planning in Times of Disruption - Supply Chain Brain,"<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxPRjhWUWdRWGl2b3NHVkl5c1FDUlZtdmtudTJqNUZJeVVPZy1SenJySTdCeU1lcVBVaHYzTFRvRW5PWEpCTWYxUjZEYmh6QjQyVm5XLVVGb3lDYUV4Tk1xbHloN2V0ZWdHbEUzMnlLRWlmUGtyMjc2Y0ZaQlhNclBUQVpSZ1d3S0NiNjdMZzNXd2lodV9icWFPRi0yOXdWVWs?oc=5"" target=""_blank"">Watch: Supply Chain Planning in Times of Disruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Supply Chain Brain</font>",https://news.google.com/rss/articles/CBMinwFBVV95cUxPRjhWUWdRWGl2b3NHVkl5c1FDUlZtdmtudTJqNUZJeVVPZy1SenJySTdCeU1lcVBVaHYzTFRvRW5PWEpCTWYxUjZEYmh6QjQyVm5XLVVGb3lDYUV4Tk1xbHloN2V0ZWdHbEUzMnlLRWlmUGtyMjc2Y0ZaQlhNclBUQVpSZ1d3S0NiNjdMZzNXd2lodV9icWFPRi0yOXdWVWs?oc=5,Supply Chain Brain
2025-03-24 07:00:00,Egg prices soar as outdated supply chains crack under pressure - The Conversation,"<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxQWGhOYWZVWFhxd19maUZqVnVZcl9OaUIxQ3BaMTZET3BZTS1kaFp1d0ZwenFaUXVGMm5WckNuSTVJX3k4c3AyQ0dQUWFNZ1RNSlR0dnJwYlZuZnlGQWVkMG1PZi1GNWRMajBFMTFkcmtDNnFKdExMSjZxRk9xejNuamNBMENicUNuT1A2dGZwUGItcDNUbWU4bHk0eW5Mdw?oc=5"" target=""_blank"">Egg prices soar as outdated supply chains crack under pressure</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Conversation</font>",https://news.google.com/rss/articles/CBMingFBVV95cUxQWGhOYWZVWFhxd19maUZqVnVZcl9OaUIxQ3BaMTZET3BZTS1kaFp1d0ZwenFaUXVGMm5WckNuSTVJX3k4c3AyQ0dQUWFNZ1RNSlR0dnJwYlZuZnlGQWVkMG1PZi1GNWRMajBFMTFkcmtDNnFKdExMSjZxRk9xejNuamNBMENicUNuT1A2dGZwUGItcDNUbWU4bHk0eW5Mdw?oc=5,The Conversation
